imdb_id,name,imdb_rating,meta_score,votes,genres,runtime,certificate,revenue,budget,release_date,language
tt0167260,The Lord of the Rings: The Return of the King,8.9,94,1534961,"Adventure, Drama, Fantasy",201,PG-13,1120424614,94000000,2003-12-17,English
tt0305357,Charlie's Angels: Full Throttle,4.9,48,115227,"Action, Adventure, Comedy",106,PG-13,259175788,120000000,2003-06-27,English
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,8,63,977734,"Action, Adventure, Fantasy",143,PG-13,654264015,140000000,2003-07-09,English
tt0234215,The Matrix Reloaded,7.2,62,488428,"Action, Sci-Fi",138,R,828774235,150000000,2003-05-15,English
tt0319343,Elf,6.9,64,195229,"Comedy, Family, Fantasy",97,PG,220885524,33000000,2003-11-07,English
tt0325710,The Last Samurai,7.7,55,376950,"Action, Drama, War",154,R,454627263,140000000,2003-12-05,English
tt0335266,Lost in Translation,7.7,89,382660,Drama,102,R,118685453,4000000,2003-10-03,English
tt0327056,Mystic River,7.9,84,395928,"Crime, Drama, Mystery",138,R,156595191,25000000,2003-10-15,English
tt0266697,Kill Bill: Vol. 1,8.1,69,933116,"Action, Crime, Thriller",111,R,180899045,30000000,2003-10-10,English
tt0319061,Big Fish,8,58,395836,"Adventure, Drama, Fantasy",125,PG-13,122919055,70000000,2004-01-09,English
tt0332379,School of Rock,7.1,82,250766,"Comedy, Music",109,PG-13,131095614,35000000,2003-10-03,English
tt0266543,Finding Nemo,8.1,90,890573,"Animation, Adventure, Comedy",100,G,969023261,94000000,2003-05-30,English
tt0172156,Bad Boys II,6.6,38,210895,"Action, Comedy, Crime",147,R,273339556,130000000,2003-07-18,English
tt0242653,The Matrix Revolutions,6.7,47,424054,"Action, Sci-Fi",129,R,427344031,150000000,2003-11-05,English
tt0368226,The Room,3.7,9,75198,Drama,99,R,5581853,6000000,2004-03-03,English
tt0316396,Peter Pan,6.8,64,62786,"Adventure, Family, Fantasy",113,PG,121975011,100000000,2003-12-25,English
tt0264150,View from the Top,5.2,27,24375,"Comedy, Romance",87,PG-13,19526014,30000000,2003-03-21,English
tt0251736,House of 1000 Corpses,6.1,31,72187,Horror,89,R,16829545,7000000,2003-04-11,English
tt0340855,Monster,7.3,74,127185,"Biography, Crime, Drama",109,R,58469210,8000000,2004-01-30,English
tt0311289,Holes,7,71,71811,"Adventure, Comedy, Drama",117,PG,71406573,20000000,2003-04-18,English
tt0320691,Underworld,7,42,242891,"Action, Fantasy, Thriller",121,R,95708457,22000000,2003-09-19,English
tt0329101,Freddy vs. Jason,5.7,37,105688,"Action, Horror",97,R,114908830,30000000,2003-08-15,English
tt0328880,Brother Bear,6.8,48,89289,"Animation, Adventure, Comedy",85,G,250397798,128000000,2003-11-01,English
tt0317740,The Italian Job,7,68,327296,"Action, Crime, Thriller",111,PG-13,176070171,60000000,2003-05-30,English
tt0302886,Old School,7.1,54,206509,Comedy,88,R,87055349,24000000,2003-02-21,English
tt0327137,Secondhand Lions,7.5,52,49390,"Comedy, Drama, Family",109,PG,47913828,30000000,2003-09-19,English
tt0289992,The Life of David Gale,7.6,31,103403,"Crime, Drama, Thriller",130,R,38955598,38000000,2003-02-21,English
tt0305224,Anger Management,6.2,52,194812,Comedy,106,PG-13,195745823,75000000,2003-04-11,English
tt0315327,Bruce Almighty,6.7,46,352596,"Comedy, Drama, Fantasy",101,PG-13,484592874,81000000,2003-05-23,English
tt0295700,Wrong Turn,6.1,32,103195,Horror,84,R,28650575,12600000,2003-05-30,English
tt0309698,Identity,7.3,64,213646,"Mystery, Thriller",90,R,90259536,28000000,2003-04-25,English
tt0251127,How to Lose a Guy in 10 Days,6.4,45,195524,"Comedy, Romance",116,PG-13,177371441,50000000,2003-02-07,English
tt0286716,Hulk,5.6,54,243090,"Action, Sci-Fi",138,PG-13,245285165,137000000,2003-06-20,English
tt0159365,Cold Mountain,7.2,73,133982,"Adventure, Drama, History",154,R,173013509,79000000,2003-12-25,English
tt0290334,X2: X-Men United,7.4,68,490226,"Action, Sci-Fi, Thriller",134,PG-13,407711549,110000000,2003-05-02,English
tt0328538,Thirteen,6.8,70,76730,Drama,100,R,10128960,2000000,2003-09-19,English
tt0312528,The Cat in the Hat,3.9,19,47733,"Adventure, Comedy, Family",82,PG,133960541,109000000,2003-11-21,English
tt0306841,The Lizzie McGuire Movie,5.5,56,33777,"Adventure, Comedy, Family",94,PG,55534455,17000000,2003-05-02,English
tt0311429,The League of Extraordinary Gentlemen,5.8,30,159897,"Action, Adventure, Fantasy",110,PG-13,179265204,78000000,2003-07-11,English
tt0322330,Freaky Friday,6.1,70,117538,"Comedy, Family, Fantasy",97,PG,160846332,20000000,2003-08-06,English
tt0322259,2 Fast 2 Furious,5.9,38,237239,"Action, Crime, Thriller",107,PG-13,236350661,76000000,2003-06-06,English
tt0307987,Bad Santa,7,70,128389,"Comedy, Crime, Drama",92,R,76488889,23000000,2003-11-26,English
tt0257076,S.W.A.T.,6,45,133055,"Action, Adventure, Crime",117,PG-13,207725639,80000000,2003-08-08,English
tt0338459,Spy Kids 3-D: Game Over,4.2,57,51028,"Action, Adventure, Comedy",84,PG,197101678,38000000,2003-07-25,English
tt0311113,Master and Commander: The Far Side of the World,7.4,81,192264,"Action, Adventure, Drama",138,PG-13,210327920,150000000,2003-11-14,English
tt0317303,Daddy Day Care,5.5,39,60128,"Comedy, Family",92,PG,164433867,60000000,2003-05-09,English
tt0300556,Timeline,5.6,28,58104,"Action, Adventure, Sci-Fi",116,PG-13,43935763,80000000,2003-11-26,English
tt0314353,Tears of the Sun,6.6,48,108461,"Action, Drama, Thriller",121,R,86468162,75000000,2003-03-07,English
tt0337741,Something's Gotta Give,6.7,66,105435,"Comedy, Drama, Romance",128,PG-13,265328738,80000000,2003-12-12,English
tt0324216,The Texas Chainsaw Massacre,6.2,38,125027,Horror,98,R,107362708,9500000,2003-10-17,English
tt0338094,The Haunted Mansion,5,34,39385,"Comedy, Family, Fantasy",88,PG,182290266,90000000,2003-11-26,English
tt0316356,Open Range,7.4,67,63289,"Action, Drama, Romance",139,R,68296293,22000000,2003-08-15,English
tt0287978,Daredevil,5.3,42,200122,"Action, Crime",103,PG-13,179179718,78000000,2003-02-14,English
tt0306047,Scary Movie 3,5.5,49,130770,Comedy,84,PG-13,220673217,48000000,2003-10-24,English
tt0327850,The Rundown,6.7,59,97186,"Action, Adventure, Comedy",104,PG-13,80981914,85000000,2003-09-26,English
tt0329028,Dumb and Dumberer: When Harry Met Lloyd,3.4,19,35580,Comedy,85,PG-13,39267515,19000000,2003-06-13,English
tt0348836,Gothika,5.8,38,102143,"Horror, Mystery, Thriller",98,R,141591324,40000000,2003-11-21,English
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,5.5,43,124340,"Action, Adventure, Fantasy",117,PG-13,156505388,95000000,2003-07-25,English
tt0349205,Cheaper by the Dozen,5.8,46,88648,"Comedy, Family",98,PG,190538630,40000000,2003-12-25,English
tt0269347,The Hunted,6.1,40,41532,"Action, Crime, Drama",94,R,45496534,55000000,2003-03-14,English
tt0338337,Paycheck,6.3,43,99200,"Action, Mystery, Sci-Fi",119,PG-13,96269812,60000000,2003-12-25,English
tt0322589,Honey,5.3,37,41569,"Drama, Music, Romance",94,PG-13,62228395,18000000,2003-12-05,English
tt0338188,The Missing,6.5,55,31621,"Adventure, Thriller, Western",137,R,38364277,60000000,2003-11-26,English
tt0330099,The Brown Bunny,5,51,13133,Drama,93,Not Rated,402599,10000000,2003-11-14,English
tt0286788,What a Girl Wants,5.8,41,56076,"Comedy, Drama, Family",105,PG,50732139,25000000,2003-04-04,English
tt0285823,Once Upon a Time in Mexico,6.4,56,147587,"Action, Crime, Thriller",102,R,98769390,29000000,2003-09-12,English
tt0315733,21 Grams,7.7,70,215519,"Crime, Drama, Thriller",124,R,60427839,20000000,2004-01-16,English
tt0285531,Dreamcatcher,5.5,35,85847,"Drama, Horror, Sci-Fi",134,R,81240406,68000000,2003-03-21,English
tt0328589,Under the Tuscan Sun,6.7,52,44139,"Comedy, Drama, Romance",113,PG-13,58878723,18000000,2003-09-26,English
tt0309593,Final Destination 2,6.2,38,143574,"Horror, Thriller",90,R,90342474,26000000,2003-01-31,English
tt0271668,National Security,5.6,31,45123,"Action, Comedy, Crime",88,PG-13,50097949,0,2003-01-17,English
tt0305711,Just Married,5.5,28,65068,"Comedy, Romance",95,PG-13,101564935,18000000,2003-01-10,English
tt0299930,Gigli,2.5,18,44960,"Comedy, Crime, Romance",121,R,7266209,54000000,2003-08-01,English
tt0165982,Sinbad: Legend of the Seven Seas,6.7,48,45858,"Animation, Adventure, Family",86,PG,80767884,60000000,2003-07-02,English
tt0328828,American Wedding,6.3,43,185748,Comedy,96,R,230990229,55000000,2003-08-01,English
tt0316465,Radio,6.9,38,36855,"Biography, Drama, Sport",109,PG,53293628,35000000,2003-10-24,English
tt0298814,The Core,5.5,48,87424,"Action, Adventure, Sci-Fi",135,PG-13,73498611,60000000,2003-03-28,English
tt0304415,Mona Lisa Smile,6.5,45,73698,Drama,117,PG-13,141337989,65000000,2003-12-19,English
tt0363589,Elephant,7.2,70,81791,"Crime, Drama, Thriller",81,R,10012022,3000000,2003-11-14,English
tt0274166,Johnny English,6.2,51,139961,"Action, Adventure, Comedy",87,PG,160466000,40000000,2003-07-18,English
tt0340377,The Station Agent,7.6,81,64941,"Comedy, Drama",89,R,8701337,500000,2003-12-05,English
tt0315983,House of Sand and Fog,7.5,71,62644,"Crime, Drama",126,R,16763804,16500000,2004-01-09,English
tt0313911,Agent Cody Banks,5,41,31366,"Action, Adventure, Comedy",102,PG,58795814,28000000,2003-03-14,English
tt0264395,Basic,6.5,34,56905,"Action, Crime, Drama",98,R,42792561,50000000,2003-03-28,English
tt0325805,Matchstick Men,7.3,61,119331,"Comedy, Crime, Drama",116,PG-13,65565672,62000000,2003-09-12,English
tt0325258,Dickie Roberts: Former Child Star,5.5,36,13139,Comedy,98,PG-13,23727734,17000000,2003-09-05,English
tt0300471,Shanghai Knights,6.2,58,95721,"Action, Adventure, Comedy",114,PG-13,88323487,50000000,2003-02-07,English
tt0333780,"Legally Blonde 2: Red, White & Blonde",4.8,47,58159,Comedy,95,PG-13,124914842,45000000,2003-07-02,English
tt0329575,Seabiscuit,7.3,72,63917,"Drama, History, Sport",140,PG-13,148336445,87000000,2003-07-25,English
tt0313542,Runaway Jury,7.1,61,86803,"Crime, Drama, Thriller",127,PG-13,80154140,60000000,2003-10-17,English
tt0305669,Bringing Down the House,5.6,39,33679,Comedy,105,PG-13,164729679,33000000,2003-03-07,English
tt0138524,Intolerable Cruelty,6.2,71,86612,"Comedy, Crime, Romance",100,PG-13,119898783,60000000,2003-10-10,English
tt0266465,A Man Apart,6.1,36,42919,"Action, Crime, Drama",109,R,44350926,36000000,2003-04-04,English
tt0318155,Looney Tunes: Back in Action,5.7,64,30750,"Animation, Adventure, Comedy",91,PG,68514844,80000000,2003-11-14,English
tt0335563,Wonderland,6.6,43,20587,"Crime, Drama, Mystery",104,R,2466444,5000000,2003-10-24,English
tt0199626,In the Cut,5.3,46,20786,"Mystery, Thriller",119,R,23726793,12000000,2003-10-31,English
tt0282209,Darkness Falls,5,23,29220,"Fantasy, Horror, Mystery",86,PG-13,47488536,11000000,2003-01-24,English
tt0301470,Jeepers Creepers 2,5.6,36,55389,Horror,104,R,63102666,17000000,2003-08-29,English
tt0263757,Uptown Girls,6.1,33,33592,"Comedy, Drama, Romance",92,PG-13,44617342,20000000,2003-08-15,English
tt0317676,House of the Dead,2,15,35078,"Action, Adventure, Horror",90,R,13818181,12000000,2003-10-10,English
tt0313443,Out of Time,6.5,63,53874,"Crime, Drama, Mystery",105,PG-13,55495563,50000000,2003-10-03,English
tt0374102,Open Water,5.7,63,49029,"Adventure, Drama, Horror",79,R,54667954,500000,2004-08-20,English
tt0337909,Calendar Girls,6.9,60,22179,"Comedy, Drama",108,PG-13,93400759,10000000,2004-01-01,English
tt0379217,Coffee and Cigarettes,7.1,65,56450,"Comedy, Drama, Music",95,R,7929307,0,2004-06-11,English
tt0339034,From Justin to Kelly,2.1,14,24512,"Comedy, Musical, Romance",81,PG,4928883,12000000,2003-06-20,English
tt0292506,The Recruit,6.6,56,125399,"Action, Thriller",115,PG-13,101191884,46000000,2003-01-31,English
tt0257568,Kangaroo Jack,4.4,16,27620,"Action, Adventure, Comedy",89,Approved,88929111,60000000,2003-01-17,English
tt0314786,The In-Laws,5.7,46,15703,"Action, Comedy, Thriller",98,PG-13,26891849,40000000,2003-05-23,English
tt0323944,Shattered Glass,7.1,73,31870,"Drama, History",94,PG-13,2944752,6000000,2003-11-26,English
tt0338466,Stuck on You,5.7,62,49462,Comedy,118,PG-13,65784503,55000000,2003-12-12,English
tt0288045,The Medallion,5.3,38,37090,"Action, Comedy, Fantasy",88,PG-13,34268701,41000000,2003-08-22,English
tt0338077,Grind,6,30,11391,"Adventure, Comedy, Sport",105,PG-13,5141166,6000000,2003-08-15,English
tt0277941,Ned Kelly,6.5,56,24583,"Action, Adventure, Biography",110,R,6585516,0,2004-03-26,English
tt0320244,Party Monster,6.3,36,14364,"Biography, Crime, Drama",98,R,782606,5000000,2003-10-17,English
tt0308383,The Human Stain,6.2,57,28260,"Drama, Romance, Thriller",106,R,22954068,30000000,2003-10-29,English
tt0325537,Head of State,5.5,44,17346,Comedy,95,PG-13,38620484,35200000,2003-03-28,English
tt0331468,Cold Creek Manor,5,37,20297,"Drama, Mystery, Thriller",118,R,29119434,0,2003-09-19,English
tt0329717,Hollywood Homicide,5.3,47,34682,"Action, Comedy, Crime",116,PG-13,51142659,75000000,2003-06-13,English
tt0306685,Cradle 2 the Grave,5.8,36,39695,"Action, Crime, Drama",101,R,56489558,25000000,2003-02-28,English
tt0279111,Gods and Generals,6.4,30,14715,"Biography, Drama, History",219,PG-13,12923936,56000000,2003-02-21,English
tt0309530,Down with Love,6.2,52,37929,"Comedy, Romance",101,PG-13,39468111,35000000,2003-05-16,English
tt0318374,The Cooler,7,69,31343,"Drama, Romance",101,R,10464788,3200000,2004-01-16,English
tt0310281,A Mighty Wind,7.2,81,24590,"Comedy, Music",91,PG-13,18750246,0,2003-05-09,English
tt0345551,Latter Days,7,45,16371,"Comedy, Drama, Romance",107,R,865028,850000,2004-07-01,English
tt0286244,The Triplets of Belleville,7.8,91,48540,"Animation, Comedy, Drama",78,PG-13,14776760,9500000,2004-02-13,French
tt0311648,Pieces of April,7,70,19488,"Comedy, Drama",80,PG-13,3282321,300000,2003-11-28,English
tt0313792,Anything Else,6.4,43,28557,"Comedy, Romance",108,R,13585075,18000000,2003-09-19,English
tt0306734,Le divorce,4.9,51,10695,"Drama, Romance, Comedy",117,PG-13,12991996,0,2003-08-29,English
tt0326769,Biker Boyz,4.6,36,12256,"Action, Drama",110,PG-13,23510601,24000000,2003-01-31,English
tt0245803,Bulletproof Monk,5.5,40,46381,"Action, Comedy, Fantasy",104,PG-13,37713879,52000000,2003-04-16,English
tt0310357,Willard,6.1,61,16981,"Drama, Horror, Sci-Fi",100,PG-13,8564586,20000000,2003-03-14,English
tt0283426,The Jungle Book 2,5.4,38,14053,"Animation, Adventure, Family",72,G,186303759,20000000,2003-02-14,English
tt0310910,Confidence,6.7,59,32571,"Crime, Thriller",97,R,23014206,15000000,2003-04-25,English
tt0294357,Beyond Borders,6.5,32,25433,"Adventure, Drama, Romance",127,R,11705002,35000000,2003-10-24,English
tt0314676,The Singing Detective,5.5,45,7911,"Comedy, Crime, Musical",109,R,435625,8000000,2003-11-14,English
tt0305206,American Splendor,7.4,90,46046,"Biography, Comedy, Drama",101,R,7986084,0,2003-09-12,English
tt0328099,Malibu's Most Wanted,5.1,43,17917,"Comedy, Crime",86,PG-13,34622504,15000000,2003-04-18,English
tt0295289,A Guy Thing,5.6,27,16050,"Comedy, Romance",101,PG-13,17432163,20000000,2003-01-17,English
tt0337592,Love Don't Cost a Thing,5.2,37,7693,"Comedy, Romance, Drama",100,PG-13,21964072,0,2003-12-12,English
tt0266489,Duplex,5.9,50,53015,Comedy,89,PG-13,19322135,40000000,2003-09-26,English
tt0301181,Deliver Us from Eva,6,46,6176,"Comedy, Drama, Romance",105,R,17573594,0,2003-02-07,English
tt0308878,The Shape of Things,6.7,59,10593,"Comedy, Drama, Romance",96,R,826617,4000000,2003-05-16,English
tt0191133,The Fighting Temptations,5.5,53,6503,"Comedy, Drama, Music",123,PG-13,32445215,30000000,2003-09-19,English
tt0342167,Camp,6.2,55,5461,"Comedy, Musical, Drama",114,PG-13,2707738,0,2003-08-29,English
tt0301976,The United States of Leland,7.1,37,22032,Drama,108,R,343847,0,2005-03-25,English
tt0273689,It's All About Love,5.5,32,7721,"Drama, Romance, Sci-Fi",104,R,478996,12900000.0,2003-01-10,English
tt0326900,Good Boy,5.1,49,3911,"Comedy, Drama, Family",87,PG,45490616,18000000,2003-10-10,English
tt0299458,All the Real Girls,6.8,71,10024,"Drama, Romance",108,R,579986,2500000,2003-08-01,English
tt0309820,Luther,6.6,47,14271,"Biography, Drama, History",123,PG-13,29632684,30000000,2003-09-26,English
tt0312549,Veronica Guerin,6.9,55,18341,"Biography, Crime, Drama",98,R,9439660,17000000,2003-10-17,English
tt0304711,The Order,5.2,21,16462,"Horror, Mystery, Thriller",102,R,11560806,38000000,2003-09-05,English
tt0311110,It Runs in the Family,5.6,44,4488,"Comedy, Drama, Romance",109,PG-13,8211508,0,2003-04-25,English
tt0323572,Chasing Papi,4.8,33,3788,"Comedy, Romance",80,PG,12661189,0,2003-04-16,English
tt0357470,The Battle of Shaker Heights,6,33,4097,"Drama, Romance, Comedy",79,PG-13,280351,1000000,2003-08-22,English
tt0270980,My Boss's Daughter,4.7,15,27205,"Comedy, Romance",86,PG-13,18191005,14000000,2003-08-22,English
tt0315110,Twentynine Palms,5.3,43,4043,Drama,119,Unrated,167999,0,2003-09-17,French
tt0327919,I Am David,7.2,47,6985,"Adventure, Drama",90,PG,292376,0,2004-12-03,English
tt0319524,How to Deal,5.6,45,8967,"Comedy, Drama, Romance",101,PG-13,14308132,16000000,2003-07-18,English
tt0322659,Northfork,6.3,64,5159,"Drama, Fantasy",103,PG-13,1599804,1900000,2003-08-01,English
tt0373283,Saints and Soldiers,6.7,56,19470,"Action, Drama, War",90,PG-13,1310470,780000,2005-03-25,English
tt0317950,Nola,5.2,26,394,"Comedy, Romance",97,R,10550,0,2003-05-08,English
tt0323939,Shade,6.3,40,11704,"Crime, Thriller",101,R,459098,10000000,2004-05-09,English
tt0337711,Rugrats Go Wild,5.6,38,7169,"Animation, Adventure, Comedy",80,PG,55250496,25000000,2003-06-13,English
tt0335013,The Company,6.3,73,6062,"Drama, Music, Romance",112,PG-13,6415017,15000000,2004-05-20,English
tt0379270,Easy,5.8,47,1573,"Comedy, Romance, Drama",99,R,86061,0,2004-03-27,English
tt0319829,Masked and Anonymous,5.4,32,4321,"Comedy, Drama, Music",112,PG-13,546106,0,2003-08-08,English
tt0367790,Baadasssss!,7.3,75,4569,"Biography, Drama",109,R,365727,0,2005-03-17,English
tt0323642,Piglet's Big Movie,6.1,62,6313,"Animation, Adventure, Comedy",75,G,62870546,0,2003-03-21,English
tt0318283,Alex & Emma,5.6,32,12651,"Comedy, Romance",96,PG-13,15368897,30000000,2003-06-20,English
tt0266747,Marci X,2.8,20,4916,"Comedy, Music",84,R,1675706,20000000,2003-08-22,English
tt0326664,Swimming Upstream,7.1,58,3074,"Biography, Drama, Sport",114,PG-13,791154,0,2003-02-27,English
tt0307351,Prey for Rock & Roll,6.2,48,1845,"Drama, Music",104,R,86277,0,2004-06-04,English
tt0368411,Virgin,5.5,48,505,Drama,114,R,9614,50000,2003-06-14,English
tt0326835,Dot the I,6.8,39,8071,"Drama, Romance, Thriller",92,R,307486,0,2003-10-31,English
tt0317640,The Hebrew Hammer,6.1,41,4522,Comedy,85,R,94615,2000000,2004-03-25,English
tt0319531,I'll Sleep When I'm Dead,5.8,56,8105,"Crime, Drama, Mystery",103,R,490964,0,2004-04-30,English
tt0318850,The Young Black Stallion,5.6,51,989,"Adventure, Family, Drama",50,G,9645304,0,2003-12-25,English
tt0353014,Sky Blue,6.7,53,8812,"Animation, Action, Adventure",86,Unrated,197221,9750000,2003-07-17,Korean
tt0304328,Levity,6.4,45,6069,"Crime, Drama",100,R,723040,7500000,2003-08-29,English
tt0332285,Off the Map,7.2,68,3144,Drama,105,PG-13,1319492,0,2007-04-04,English
tt0322700,I Love Your Work,5.3,39,1726,"Drama, Mystery",111,R,3264,1650000,2005-11-04,English
tt0376717,Gold Diggers,3,6,2328,"Comedy, Crime",90,PG-13,829140,0,2004-09-17,English
tt0303830,Casa de los babys,6.3,55,1993,Drama,95,R,525715,0,2004-01-01,English
tt0361498,Death of a Dynasty,3.6,41,305,"Musical, Comedy",92,R,42108,0,2007-07-21,English
tt0339071,Girls Will Be Girls,6.9,52,1331,"Comedy, Romance",79,R,148047,0,2006-07-05,English
tt0378867,Testosterone,5.4,34,1119,"Comedy, Drama, Romance",105,R,248128,0,2004-06-26,English
tt0305583,A Foreign Affair,6,53,1016,"Comedy, Drama, Romance",94,PG-13,28909,0,2003-01-21,English
tt0314039,The Event,6.2,42,969,Drama,110,R,35554,0,2004-02-13,English
tt0315459,Dallas 362,6.2,55,1095,Drama,100,R,21108,0,2003-06-14,English
tt0325007,April's Shower,4.9,38,662,"Comedy, Romance",100,R,16377,1000000,2004-06-26,English
tt0308129,Conspiracy of Silence,6.6,46,343,"Crime, Drama, Thriller",90,Not Rated,2598,3000000,2006-01-20,English
tt0379307,Greendale,6.3,52,391,"Musical, Drama",87,Not Rated,255947,0,2003-10-09,English
tt0400446,Frankie and Johnny Are Married,5.8,44,188,Comedy,95,R,22900,0,2003-11-08,English
tt0285727,"Milwaukee, Minnesota",6.3,41,649,Drama,95,R,17528,0,2005-12-21,English
tt0306228,Where's the Party Yaar?,4.9,56,990,Comedy,110,PG-13,85739,0,2004-05-28,Hindi
tt0301777,Robot Stories,5.9,66,1367,"Drama, Romance, Sci-Fi",85,Not Rated,131451,0,2003-01-20,English
tt0342916,Quattro Noza,2.6,60,282,"Action, Drama",96,R,5471,0,2003-01-17,English
tt0342300,Dopamine,6,52,1055,"Comedy, Drama, Romance",79,R,69544,0,2003-01-23,English
tt0363029,Rick,6.1,52,795,"Comedy, Drama",100,R,11991,0,2004-04-29,English
tt0369330,Chooch,4,17,71,"Comedy, Romance",81,R,31015,0,2003-04-24,English
tt0361322,Assisted Living,6.6,57,266,"Comedy, Drama",78,R,49048,500000,2003-02-01,English
tt0361625,Flavors,7.2,46,422,Comedy,118,Not Rated,93370,0,2004-07-16,English
tt0284426,Red Betsy,6.9,57,78,"Drama, Family, Romance",98,PG,164520,0,2003-03-27,English
tt0369295,Boys Life 4: Four Play,6.1,53,193,"Comedy, Drama",83,Not Rated,53169,0,2003-08-01,English
tt0292527,Green Card Fever,5.9,31,179,"Comedy, Drama, Romance",100,Not Rated,125596,0,2003-08-29,English
tt0326976,Intoxicating,4.7,38,340,"Drama, Thriller",109,Not Rated,11560,0,2003-01-11,English
tt0365411,Hollywood Buddha,5,42,56,"Drama, Comedy",99,Not Rated,72115,0,2003-04-05,English
tt0349238,Controlled Chaos,7.2,21,32,"Comedy, Drama",92,R,40289,0,2007-10-10,English
tt0332452,Troy,7.2,56,461911,"Drama, History",163,R,497409852,175000000,2004-05-14,English
tt0377092,Mean Girls,7,66,309484,Comedy,97,PG-13,128970716,17000000,2004-04-30,English
tt0317705,The Incredibles,8,90,618910,"Animation, Action, Adventure",115,PG,631606713,92000000,2004-11-05,English
tt0364725,Dodgeball: A True Underdog Story,6.7,55,217718,"Comedy, Sport",92,PG-13,167722310,20000000,2004-06-18,English
tt0304141,Harry Potter and the Prisoner of Azkaban,7.9,82,503494,"Adventure, Family, Fantasy",142,PG,796093802,130000000,2004-06-04,English
tt0332280,The Notebook,7.8,53,486556,"Drama, Romance",123,PG-13,115533700,29000000,2004-06-25,English
tt0319262,The Day After Tomorrow,6.4,47,394513,"Action, Adventure, Sci-Fi",124,PG-13,542771772,125000000,2004-05-28,English
tt0338013,Eternal Sunshine of the Spotless Mind,8.3,89,845158,"Drama, Romance, Sci-Fi",108,R,72258126,20000000,2004-03-19,English
tt0293508,The Phantom of the Opera,7.3,40,111426,"Drama, Musical, Romance",143,PG-13,154648887,70000000,2004-12-22,English
tt0361862,The Machinist,7.7,61,336410,"Drama, Thriller",101,R,8203235,5000000,2004-12-03,English
tt0338348,The Polar Express,6.6,61,158905,"Animation, Adventure, Comedy",100,G,313500433,165000000,2004-11-10,English
tt0339291,Lemony Snicket's A Series of Unfortunate Events,6.8,62,187413,"Adventure, Comedy, Family",108,PG,208155332,140000000,2004-12-17,English
tt0338751,The Aviator,7.5,77,314397,"Biography, Drama",170,PG-13,213719942,110000000,2004-12-25,English
tt0368447,The Village,6.5,44,231941,"Drama, Mystery, Thriller",108,PG-13,256697520,60000000,2004-07-30,English
tt0349683,King Arthur,6.3,46,153870,"Action, Adventure, Drama",126,PG-13,203567857,120000000,2004-07-07,English
tt0338526,Van Helsing,6.1,35,233440,"Action, Adventure, Fantasy",131,PG-13,300157638,160000000,2004-05-07,English
tt0381707,White Chicks,5.6,41,121942,"Comedy, Crime",109,PG-13,113086475,37000000,2004-06-23,English
tt0388419,Christmas with the Kranks,5.3,22,37840,"Comedy, Family",99,PG,96593018,60000000,2004-11-24,English
tt0387564,Saw,7.6,46,359340,"Horror, Mystery, Thriller",103,R,103911669,1200000,2004-10-29,English
tt0375679,Crash,7.8,69,405079,"Crime, Drama, Thriller",112,R,98410061,6500000,2005-05-06,English
tt0374900,Napoleon Dynamite,6.9,64,188168,Comedy,96,PG,46138887,400000,2004-08-27,English
tt0345950,The SpongeBob SquarePants Movie,7,66,73225,"Animation, Adventure, Comedy",87,PG,141035926,30000000,2004-11-19,English
tt0378194,Kill Bill: Vol. 2,8,83,636656,"Action, Crime, Thriller",137,R,152159461,30000000,2004-04-16,English
tt0265208,The Girl Next Door,6.7,47,193084,"Comedy, Drama, Romance",109,R,30381722,25000000,2004-04-09,English
tt0335345,The Passion of the Christ,7.1,47,203824,Drama,127,R,610061517,30000000,2004-02-25,Aramaic
tt0349903,Ocean's Twelve,6.5,58,338031,"Crime, Thriller",125,PG-13,362744280,110000000,2004-12-10,English
tt0376541,Closer,7.2,65,193452,"Drama, Romance",104,R,115505027,27000000,2004-12-03,English
tt0330793,The Punisher,6.4,33,144354,"Action, Crime, Drama",124,R,54700105,33000000,2004-04-16,English
tt0356150,EuroTrip,6.6,45,185372,Comedy,92,R,20796847,25000000,2004-02-20,English
tt0405159,Million Dollar Baby,8.1,86,598230,"Drama, Sport",132,PG-13,216763646,30000000,2005-01-28,English
tt0167190,Hellboy,6.8,72,295407,"Action, Adventure, Fantasy",122,PG-13,99378985,66000000,2004-04-02,English
tt0369339,Collateral,7.5,71,340751,"Crime, Drama, Thriller",120,R,217663246,65000000,2004-08-06,English
tt0316654,Spider-Man 2,7.3,83,512724,"Action, Adventure, Sci-Fi",127,PG-13,783766341,200000000,2004-06-30,English
tt0331632,Scooby-Doo 2: Monsters Unleashed,5,34,44779,"Adventure, Comedy, Family",93,PG,181216833,80000000,2004-03-26,English
tt0296572,The Chronicles of Riddick,6.7,38,206784,"Action, Adventure, Sci-Fi",119,R,115772733,105000000,2004-06-11,English
tt0368891,National Treasure,6.8,39,289722,"Action, Adventure, Mystery",131,PG,347512318,100000000,2004-11-19,English
tt0363547,Dawn of the Dead,7.3,59,224003,"Action, Horror",101,R,102278712,26000000,2004-03-19,English
tt0391198,The Grudge,5.9,49,133674,"Horror, Mystery, Thriller",91,PG-13,187281115,10000000,2004-10-22,English
